verb,cluster,x,y,z,cluster_center_x,cluster_center_y,cluster_center_z,distance_from_center
caution,51,36.90012721,-20.20493928,14.00599197,28.15956792,-19.99177156,19.17202159,10.15532762
lack,51,37.48518216,-21.37967952,23.10759401,28.15956792,-19.99177156,19.17202159,10.21675583
err,51,36.98405247,-20.16139689,14.0240249,28.15956792,-19.99177156,19.17202159,10.21773802
factor,51,29.92793974,-23.99822755,9.877192757,28.15956792,-19.99177156,19.17202159,10.27485628
function,51,18.97065103,-20.49377567,24.89138437,28.15956792,-19.99177156,19.17202159,10.83509632
fit,51,18.83824399,-22.18368631,24.31051662,28.15956792,-19.99177156,19.17202159,10.86718461
part,51,18.14235087,-23.97616201,20.71037258,28.15956792,-19.99177156,19.17202159,10.88974419
fear,51,38.34154057,-20.46248742,23.34816004,28.15956792,-19.99177156,19.17202159,11.01518374
benefit,51,17.52423655,-22.92887739,19.31385548,28.15956792,-19.99177156,19.17202159,11.03435458
work,51,18.42354045,-24.17579111,22.79809579,28.15956792,-19.99177156,19.17202159,11.20020824
reap,51,17.21470016,-22.46746317,18.78324745,28.15956792,-19.99177156,19.17202159,11.22810422
approach,51,29.05562197,-16.88171377,8.389290848,28.15956792,-19.99177156,19.17202159,11.25800402
risk,51,28.45645781,-23.60951466,8.380509487,28.15956792,-19.99177156,19.17202159,11.38564632
accrue,51,16.12051822,-20.99368512,17.47165945,28.15956792,-19.99177156,19.17202159,12.19974507
burden,51,27.5723497,-23.90841233,7.170879876,28.15956792,-19.99177156,19.17202159,12.63773328
form,51,24.00199515,-13.70276167,29.39859251,28.15956792,-19.99177156,19.17202159,12.70510959
aim,51,28.0566115,-14.47512292,7.556730662,28.15956792,-19.99177156,19.17202159,12.85919887
target,51,27.89304347,-14.19631817,7.402706132,28.15956792,-19.99177156,19.17202159,13.12155104
blame,51,38.32208334,-10.51836842,19.82270249,28.15956792,-19.99177156,19.17202159,13.90846764
regret,51,40.81604641,-17.84625482,24.71512501,28.15956792,-19.99177156,19.17202159,13.98269235
sort,51,23.58005944,-13.0933531,30.4454694,28.15956792,-19.99177156,19.17202159,13.98751946
schedule,51,23.71541486,-33.27410438,19.15717396,28.15956792,-19.99177156,19.17202159,14.00610874
fault,51,39.37993776,-11.37540049,20.23927868,28.15956792,-19.99177156,19.17202159,14.18723325
type,51,23.87294771,-12.97993351,30.9092505,28.15956792,-19.99177156,19.17202159,14.32841681
look,51,19.24973791,-13.1769953,29.85825505,28.15956792,-19.99177156,19.17202159,15.49263799
like,51,20.17714377,-12.25903136,30.14020319,28.15956792,-19.99177156,19.17202159,15.6145885
evidence,51,43.4329714,-15.48798386,20.1420382,28.15956792,-19.99177156,19.17202159,15.95311536
doubt,51,43.04419315,-14.72246639,21.49849274,28.15956792,-19.99177156,19.17202159,15.9602667
resent,52,55.87939678,-7.940342312,45.83368088,61.55140932,-3.543259818,42.08432974,8.097141142
dislike,52,55.82168889,-7.712781745,46.44024289,61.55140932,-3.543259818,42.08432974,8.31796782
scorn,52,55.76902546,-7.463440976,47.07226211,61.55140932,-3.543259818,42.08432974,8.583894966
recoil,52,55.93349724,-3.684900826,49.79278339,61.55140932,-3.543259818,42.08432974,9.539457842
tremble,52,55.92037651,-2.882965232,50.36586213,61.55140932,-3.543259818,42.08432974,10.03634885
strut,52,55.91974334,-2.232639243,50.82406463,61.55140932,-3.543259818,42.08432974,10.47932984
bet,52,72.41570262,0.438476367,29.4413562,61.55140932,-3.543259818,42.08432974,17.13860764
wager,52,72.93919733,-0.020226067,29.47745777,61.55140932,-3.543259818,42.08432974,17.35012114
gamble,52,73.36405566,-0.390518331,29.51125761,61.55140932,-3.543259818,42.08432974,17.53740389
assure,53,72.12543457,15.2411986,56.1813783,72.06757537,15.24265832,56.16217395,0.060980528
insure,53,71.51733131,15.25579223,55.98306954,72.06757537,15.24265832,56.16217395,0.578808621
ensure,53,71.4282073,15.25753555,55.95428746,72.06757537,15.24265832,56.16217395,0.672480223
guarantee,53,73.1993283,15.21610689,56.5299605,72.06757537,15.24265832,56.16217395,1.190309466
threaten,55,-36.27773276,40.33623545,-61.8400986,-34.13215461,40.37369956,-61.95642369,2.149055771
endanger,55,-38.66345861,37.38475821,-64.39559715,-34.13215461,40.37369956,-61.95642369,5.951138837
dominate,55,-32.20055927,46.49161993,-63.32622037,-34.13215461,40.37369956,-61.95642369,6.560209846
circumvent,55,-33.67290455,35.26766678,-47.29804227,-34.13215461,40.37369956,-61.95642369,15.52902532
bombard,55,-28.0727787,54.56968635,-64.32747944,-34.13215461,40.37369956,-61.95642369,15.61614494
engulf,55,-28.52846891,54.92474624,-64.65166405,-34.13215461,40.37369956,-61.95642369,15.82398729
evade,55,-33.6573214,34.66041038,-46.67693466,-34.13215461,40.37369956,-61.95642369,16.31961779
inflict,55,-45.60539998,30.78712993,-69.92457549,-34.13215461,40.37369956,-61.95642369,16.94193377
devour,55,-31.56701452,54.24714235,-72.92211486,-34.13215461,40.37369956,-61.95642369,17.86893229
consume,55,-32.06531315,54.53031773,-73.47443962,-34.13215461,40.37369956,-61.95642369,18.36699112
enlist,56,-55.69037177,40.95782911,-39.90695564,-49.65805623,48.9873676,-38.53335812,10.13652254
feign,56,-57.87875834,55.98764081,-44.08380778,-49.65805623,48.9873676,-38.53335812,12.1404802
douse,56,-51.46560418,57.9827743,-28.50751215,-49.65805623,48.9873676,-38.53335812,13.59051724
instigate,56,-55.42289822,51.94643069,-51.37260584,-49.65805623,48.9873676,-38.53335812,14.38178499
reunite,56,-40.31091055,35.9030835,-34.94095936,-49.65805623,48.9873676,-38.53335812,16.47643625
hound,56,-44.70098203,62.63641024,-26.06087634,-49.65805623,48.9873676,-38.53335812,19.14240715
avenge,56,-33.57061526,42.67841735,-29.1898594,-49.65805623,48.9873676,-38.53335812,19.64458141
insinuate,57,-55.66634287,77.47270229,-40.71388994,-50.51981937,70.6304226,-49.8881926,12.54875789
impersonate,57,-41.66743008,72.54635029,-36.56937154,-50.51981937,70.6304226,-49.8881926,16.10672435
occupy,58,7.944094961,26.71327404,-69.61096926,6.410017809,29.70674288,-64.98693516,5.718036354
bury,58,1.261405589,32.32680833,-69.9671517,6.410017809,29.70674288,-64.98693516,7.627287033
hire,58,14.60236473,32.04481659,-58.70172496,6.410017809,29.70674288,-64.98693516,10.58702054
recruit,58,14.77445035,32.03139183,-58.67051918,6.410017809,29.70674288,-64.98693516,10.73614621
rehire,58,14.36686334,34.42711044,-58.75719808,6.410017809,29.70674288,-64.98693516,11.15360412
furnish,58,9.420858444,20.68538027,-73.81991353,6.410017809,29.70674288,-64.98693516,12.979663
enclose,58,20.22406101,28.72295503,-75.1531788,6.410017809,29.70674288,-64.98693516,17.17987595
adorn,58,19.65379115,28.04814716,-76.05766849,6.410017809,29.70674288,-64.98693516,17.34098061
decorate,58,19.48659573,27.85694307,-76.31394296,6.410017809,29.70674288,-64.98693516,17.3988435
reassemble,58,22.5883788,31.49692839,-71.71753156,6.410017809,29.70674288,-64.98693516,17.61377462
restart,58,-10.51204898,28.92535145,-59.14753989,6.410017809,29.70674288,-64.98693516,17.91829943
abort,58,-10.59275251,31.98123536,-59.55617888,6.410017809,29.70674288,-64.98693516,17.99334956
weld,58,23.43012324,32.0738094,-72.01238728,6.410017809,29.70674288,-64.98693516,18.56458915
defend,58,1.380863617,31.01013375,-44.67364488,6.410017809,29.70674288,-64.98693516,20.96714052
protect,58,0.909341932,32.36181365,-44.58692721,6.410017809,29.70674288,-64.98693516,21.29476838
safeguard,58,0.639702521,32.39699227,-44.65030819,6.410017809,29.70674288,-64.98693516,21.30991265
shield,58,1.675419775,33.72159381,-44.21474106,6.410017809,29.70674288,-64.98693516,21.67993299
acquaint,58,7.985941872,37.4525108,-43.0776855,6.410017809,29.70674288,-64.98693516,23.29153661
orient,58,8.903546961,37.52160167,-43.01050119,6.410017809,29.70674288,-64.98693516,23.45747974
nurture,58,-10.95750095,35.01818928,-82.17563082,6.410017809,29.70674288,-64.98693516,25.0058679
cultivate,58,-11.13640698,35.21277659,-82.07761412,6.410017809,29.70674288,-64.98693516,25.10547226
abet,59,-3.969567982,55.64044901,-62.82855206,-2.619332665,52.43298727,-63.09614018,3.490350933
outsource,59,-3.344478717,53.59498001,-67.82261296,-2.619332665,52.43298727,-63.09614018,4.920935768
entrench,59,-3.900040746,53.69279072,-58.40191631,-2.619332665,52.43298727,-63.09614018,5.026236728
promulgate,59,-2.742457085,53.71852472,-57.69012135,-2.619332665,52.43298727,-63.09614018,5.558129698
obligate,59,6.794121255,49.60052939,-62.78825187,-2.619332665,52.43298727,-63.09614018,9.835178062
embroil,59,-5.734161472,61.90028176,-64.41769903,-2.619332665,52.43298727,-63.09614018,10.0537725
entitle,59,7.468689818,50.02351167,-62.96015011,-2.619332665,52.43298727,-63.09614018,10.37266907
entangle,59,-5.564752895,63.44819739,-62.97171507,-2.619332665,52.43298727,-63.09614018,11.40288718
disallow,59,7.324277708,46.22832072,-65.57711809,-2.619332665,52.43298727,-63.09614018,11.98033913
ordain,59,7.543966696,48.76853772,-57.72289976,-2.619332665,52.43298727,-63.09614018,12.06617408
accredit,59,7.960493878,48.41633605,-58.36093362,-2.619332665,52.43298727,-63.09614018,12.26737127
litigate,59,7.70629399,52.92790197,-56.24573073,-2.619332665,52.43298727,-63.09614018,12.40127478
confine,59,1.514265312,46.88995209,-45.23814365,-2.619332665,52.43298727,-63.09614018,19.14993241
expose,59,1.317179257,47.25133373,-44.7937074,-2.619332665,52.43298727,-63.09614018,19.42484762
nourish,59,-10.26216767,38.16423847,-79.22847065,-2.619332665,52.43298727,-63.09614018,22.8530568
colonize,59,-12.49732353,37.26275089,-80.58652347,-2.619332665,52.43298727,-63.09614018,25.17189471
suffice,60,-5.935631221,4.876867021,12.83992493,-7.072029946,8.29811485,9.533803842,4.891500321
can,60,-6.359221986,3.736208757,12.77489964,-7.072029946,8.29811485,9.533803842,5.641257339
will,60,-6.38100991,3.645179342,12.84043297,-7.072029946,8.29811485,9.533803842,5.749879452
afford,60,-6.819181416,2.4830183,12.1627317,-7.072029946,8.29811485,9.533803842,6.386747366
act,60,-15.70554421,9.481411424,8.070154126,-7.072029946,8.29811485,9.533803842,8.836290502
handle,60,-5.432673304,6.770571304,0.07170006,-7.072029946,8.29811485,9.533803842,9.723800053
repeat,60,-16.64716199,10.68022385,10.91834808,-7.072029946,8.29811485,9.533803842,9.963661959
manage,60,-5.148371552,6.676300184,-0.551292514,-7.072029946,8.29811485,9.533803842,10.39422498
embrace,60,-17.13495439,12.13309099,7.680737224,-7.072029946,8.29811485,9.533803842,10.92718382
revert,60,-17.9579602,7.214635385,10.28213469,-7.072029946,8.29811485,9.533803842,10.96528177
shift,60,-18.07471644,9.861585926,8.392490591,-7.072029946,8.29811485,9.533803842,11.1716672
follow,60,-6.150204408,15.05240765,19.28382065,-7.072029946,8.29811485,9.533803842,11.89676684
satisfy,60,-4.170848242,17.56783521,17.99229572,-7.072029946,8.29811485,9.533803842,12.87985465
meet,60,-4.243967948,17.33448686,18.26875825,-7.072029946,8.29811485,9.533803842,12.88228948
dial,60,-2.750749518,0.387957837,21.30873506,-7.072029946,8.29811485,9.533803842,14.82879138
click,60,-2.657768808,0.356538858,21.34831933,-7.072029946,8.29811485,9.533803842,14.90426472
refuse,60,1.174934022,6.392309696,-2.893559094,-7.072029946,8.29811485,9.533803842,15.03608518
obey,60,0.219264356,20.94931005,16.35441707,-7.072029946,8.29811485,9.533803842,16.11634194
heed,60,0.115039727,20.75816509,16.84044755,-7.072029946,8.29811485,9.533803842,16.13362528
register,60,-17.40522784,-4.193000512,14.22406454,-7.072029946,8.29811485,9.533803842,16.87606255
require,60,0.287812315,6.732128767,-5.671483917,-7.072029946,8.29811485,9.533803842,16.96526942
check,60,-17.4766899,-4.564418315,13.99695363,-7.072029946,8.29811485,9.533803842,17.13538486
respond,60,0.492635871,20.17867328,20.02989426,-7.072029946,8.29811485,9.533803842,17.56529965
react,60,0.552600723,20.18758215,20.22337417,-7.072029946,8.29811485,9.533803842,17.71330967
elevate,61,10.70565447,31.99697977,-6.099258611,5.513663281,33.70596593,-9.850522974,6.629433654
align,61,11.4549368,31.95134042,-5.349162509,5.513663281,33.70596593,-9.850522974,7.657655501
differentiate,61,12.43631231,31.94621894,-4.383813162,5.513663281,33.70596593,-9.850522974,8.994703735
distinguish,61,12.66558042,31.93906208,-4.169628443,5.513663281,33.70596593,-9.850522974,9.302925916
define,61,11.89809802,40.50077431,-11.61776031,5.513663281,33.70596593,-9.850522974,9.489655191
redefine,61,11.89321016,40.5058129,-11.62783102,5.513663281,33.70596593,-9.850522974,9.491857626
conceive,61,-4.5742064,31.98303348,-6.915396233,5.513663281,33.70596593,-9.850522974,10.64652901
accomplish,61,-5.141735977,31.39359225,-7.801524293,5.513663281,33.70596593,-9.850522974,11.09427785
achieve,61,-5.583192672,30.90753657,-8.602147139,5.513663281,33.70596593,-9.850522974,11.51216145
attain,61,-5.792395656,30.67518526,-8.992787254,5.513663281,33.70596593,-9.850522974,11.73662263
assimilate,61,3.234678009,43.12833659,-3.040200782,5.513663281,33.70596593,-9.850522974,11.84716553
generalize,61,3.736544142,43.11276612,-1.771014074,5.513663281,33.70596593,-9.850522974,12.5269512
translate,61,16.39361836,32.33949272,-2.852685208,5.513663281,33.70596593,-9.850522974,13.00808999
infuse,61,3.30765536,22.81717583,-16.6210854,5.513663281,33.70596593,-9.850522974,13.01048563
inject,61,3.208100348,22.75118315,-16.58293464,5.513663281,33.70596593,-9.850522974,13.06324053
extrapolate,61,4.094315146,43.23362024,-0.805578872,5.513663281,33.70596593,-9.850522974,13.21369591
infect,61,13.53738681,30.98802829,-20.16257212,5.513663281,33.70596593,-9.850522974,13.34562407
correlate,61,4.382352954,43.43902392,0.170377952,5.513663281,33.70596593,-9.850522974,14.01537499
calibrate,61,7.184514209,33.40062015,5.342820534,5.513663281,33.70596593,-9.850522974,15.2879909
adjust,61,7.459294417,33.46822668,5.314373725,5.513663281,33.70596593,-9.850522974,15.29104615
adapt,61,9.073435104,33.91918695,5.117268866,5.513663281,33.70596593,-9.850522974,15.38675506
emulate,61,13.51477507,32.92142417,-23.28000588,5.513663281,33.70596593,-9.850522974,15.65197453
compare,61,13.36659807,35.00256561,4.188083639,5.513663281,33.70596593,-9.850522974,16.13791285
duplicate,61,14.79732701,31.78425569,-23.23457127,5.513663281,33.70596593,-9.850522974,16.40158929
relate,61,13.04736643,35.06054974,5.099015077,5.513663281,33.70596593,-9.850522974,16.79524541
recreate,61,16.40628156,33.9636605,-23.40861027,5.513663281,33.70596593,-9.850522974,17.39359855
re-create,61,16.46312933,34.04160055,-23.39944954,5.513663281,33.70596593,-9.850522974,17.42345742
categorize,61,19.09021958,19.94594744,-14.00717908,5.513663281,33.70596593,-9.850522974,19.77217185
classify,61,19.22180908,19.71143975,-14.04858769,5.513663281,33.70596593,-9.850522974,20.03456442
justify,61,-14.19425055,38.05842507,-15.99969672,5.513663281,33.70596593,-9.850522974,21.09877024
overtake,61,-15.30511899,30.10474127,-20.09981519,5.513663281,33.70596593,-9.850522974,23.48272781
delve,62,-8.309827134,64.93480661,33.05740855,-12.70679427,62.02118822,30.10650054,6.044034267
expound,62,-8.322066438,64.96456209,33.08227489,-12.70679427,62.02118822,30.10650054,6.061725903
conform,62,-6.708328992,59.76275727,26.10567106,-12.70679427,62.02118822,30.10650054,7.555708609
adhere,62,-7.160299387,59.35015127,25.63481585,-12.70679427,62.02118822,30.10650054,7.608811196
deviate,62,-5.709334655,60.72413762,27.1626758,-12.70679427,62.02118822,30.10650054,7.701485921
apply,62,-7.644365931,58.80613627,25.09776032,-12.70679427,62.02118822,30.10650054,7.813591895
hew,62,-4.650339127,62.0978238,28.91843913,-12.70679427,62.02118822,30.10650054,8.143944526
pertain,62,-4.717881482,61.73547412,28.53872944,-12.70679427,62.02118822,30.10650054,8.146303846
qualify,62,-8.559564843,57.49778935,24.03664247,-12.70679427,62.02118822,30.10650054,8.631559898
cope,62,-13.87010402,60.77721606,41.65388047,-12.70679427,62.02118822,30.10650054,11.67230653
grapple,62,-13.24761447,60.64707453,41.90820538,-12.70679427,62.02118822,30.10650054,11.89373416
wrestle,62,-12.76293158,60.55303409,42.13249308,-12.70679427,62.02118822,30.10650054,12.11540856
meddle,62,-20.48985831,67.3778946,22.28263502,-12.70679427,62.02118822,30.10650054,12.26716188
tamper,62,-20.28121964,68.0385487,22.36626247,-12.70679427,62.02118822,30.10650054,12.38918206
interfere,62,-19.51164138,69.72022026,22.52977565,-12.70679427,62.02118822,30.10650054,12.76666748
correspond,62,-0.699852853,57.31691126,29.54458508,-12.70679427,62.02118822,30.10650054,12.90785083
violate,62,-18.96327438,71.00892024,22.67412495,-12.70679427,62.02118822,30.10650054,13.23491886
comply,62,-21.36907154,61.53447401,18.87581513,-12.70679427,62.02118822,30.10650054,14.19155499
abide,62,-21.44416665,61.59832457,18.79344609,-12.70679427,62.02118822,30.10650054,14.30054861
originate,62,1.100880159,55.32812891,32.4513512,-12.70679427,62.02118822,30.10650054,15.52247535
reside,62,1.436781598,55.29086676,32.18721035,-12.70679427,62.02118822,30.10650054,15.80086449
hinge,62,-6.256375313,56.78227163,44.94265433,-12.70679427,62.02118822,30.10650054,17.00487022
exist,62,2.843087131,55.16858783,31.13537025,-12.70679427,62.02118822,30.10650054,17.02396889
disregard,62,-23.3417216,61.75719637,16.05932742,-12.70679427,62.02118822,30.10650054,17.62085252
belong,62,3.520145003,55.12765149,30.82746851,-12.70679427,62.02118822,30.10650054,17.6452317
revolve,62,-6.153903219,56.63537873,46.10802279,-12.70679427,62.02118822,30.10650054,18.11066093
transpire,62,-5.787350181,56.61409985,49.08565568,-12.70679427,62.02118822,30.10650054,20.91228446
preoccupy,62,-5.741666373,56.62369563,49.45257026,-12.70679427,62.02118822,30.10650054,21.25832418
haunt,62,-5.628872747,56.65763162,50.37742897,-12.70679427,62.02118822,30.10650054,22.1308665
capitulate,62,-32.93406214,70.70660125,24.53104929,-12.70679427,62.02118822,30.10650054,22.70824567
accede,62,-33.20101279,70.95815442,25.71388805,-12.70679427,62.02118822,30.10650054,22.78546471
acquiesce,62,-33.11062186,70.87883694,24.78620796,-12.70679427,62.02118822,30.10650054,22.87093426
renege,62,-33.91313473,71.68387347,23.68198162,-12.70679427,62.02118822,30.10650054,24.17334907
believe,63,27.13249964,35.28836444,54.08524216,26.6738642,33.95641786,54.60573623,1.501779693
think,63,27.18210364,34.73165635,52.33803215,26.6738642,33.95641786,54.60573623,2.449853838
assume,63,25.98578372,36.12395238,55.63294078,26.6738642,33.95641786,54.60573623,2.495357649
contend,63,27.26535841,36.58195649,55.51186756,26.6738642,33.95641786,54.60573623,2.839787401
feel,63,27.09976317,34.79502802,51.72978087,26.6738642,33.95641786,54.60573623,3.025851307
